Incident ID,Description,Category,Priority,Timestamp,Location,Reporter Role
IT-03759,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-06-10 14:00:00,HQ,IT Staff
IT-03760,Printer showing paper jam error.,Hardware Failures,Medium,2024-03-21 12:00:00,Branch Office,IT Staff
IT-03761,Error 500 displayed on the portal.,Software Bugs,High,2024-02-02 12:00:00,HQ,Manager
IT-03762,Two-factor authentication code not received.,Login/Authentication Issues,Medium,2024-12-21 23:00:00,HQ,Manager
IT-03763,Error 500 displayed on the portal.,Software Bugs,Low,2024-12-14 13:00:00,HQ,Employee
IT-03764,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-10-12 23:00:00,HQ,Manager
IT-03765,Detected unauthorized login attempt.,Security Incidents,Critical,2024-11-08 09:00:00,HQ,IT Staff
IT-03766,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-11-18 12:00:00,HQ,IT Staff
IT-03767,The CRM system is freezing frequently.,Software Bugs,High,2024-02-04 12:00:00,Remote,Manager
IT-03768,Database queries are timing out.,Performance Degradation,Medium,2024-10-14 22:00:00,Remote,Employee
IT-03769,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-06-14 08:00:00,HQ,Manager
IT-03770,The internet is down in the main office.,Network Issues,Low,2024-09-09 12:00:00,HQ,IT Staff
IT-03771,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-06-24 00:00:00,Branch Office,Manager
IT-03772,File not found in the document repository.,Data Access Issues,Critical,2024-09-12 10:00:00,HQ,IT Staff
IT-03773,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-09-04 07:00:00,Branch Office,Manager
IT-03774,Hard drive making unusual noises.,Hardware Failures,Critical,2024-02-19 23:00:00,Branch Office,Manager
IT-03775,The CRM system is freezing frequently.,Software Bugs,Medium,2024-11-26 06:00:00,HQ,IT Staff
IT-03776,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-08-14 04:00:00,Remote,IT Staff
IT-03777,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-10-19 05:00:00,Remote,Employee
IT-03778,Detected unauthorized login attempt.,Security Incidents,Medium,2024-12-18 16:00:00,Remote,Employee
IT-03779,The internet is down in the main office.,Network Issues,Critical,2024-09-19 12:00:00,Remote,Employee
IT-03780,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-07-20 20:00:00,Remote,Employee
IT-03781,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-12-10 21:00:00,HQ,IT Staff
IT-03782,Laptop screen not turning on.,Hardware Failures,High,2024-05-12 08:00:00,Branch Office,IT Staff
IT-03783,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-11-27 03:00:00,HQ,IT Staff
IT-03784,Hard drive making unusual noises.,Hardware Failures,High,2024-04-26 09:00:00,HQ,Employee
IT-03785,Frequent disconnections in VPN.,Network Issues,Medium,2024-06-20 13:00:00,HQ,Manager
IT-03786,Error 500 displayed on the portal.,Software Bugs,Low,2024-12-18 19:00:00,Branch Office,IT Staff
IT-03787,Printer showing paper jam error.,Hardware Failures,Low,2024-03-26 07:00:00,Branch Office,IT Staff
IT-03788,Cannot retrieve records from the database.,Data Access Issues,Low,2024-05-01 19:00:00,Branch Office,Employee
IT-03789,Cannot retrieve records from the database.,Data Access Issues,High,2024-06-07 20:00:00,Branch Office,IT Staff
IT-03790,The CRM system is freezing frequently.,Software Bugs,Medium,2024-04-12 12:00:00,Branch Office,Manager
IT-03791,Error 500 displayed on the portal.,Software Bugs,Low,2024-02-15 07:00:00,HQ,Employee
IT-03792,Website takes over 30 seconds to load.,Performance Degradation,High,2024-07-30 12:00:00,Branch Office,Employee
IT-03793,Misconfigured firewall blocking traffic.,Configuration Errors,Critical,2024-06-11 11:00:00,HQ,Employee
IT-03794,The CRM system is freezing frequently.,Software Bugs,Medium,2024-03-06 03:00:00,HQ,Employee
IT-03795,System is running very slow since the last update.,Performance Degradation,High,2024-01-07 20:00:00,HQ,IT Staff
IT-03796,Laptop screen not turning on.,Hardware Failures,Low,2024-02-11 17:00:00,Remote,Manager
IT-03797,Cannot retrieve records from the database.,Data Access Issues,Low,2024-09-11 05:00:00,Remote,Manager
IT-03798,The CRM system is freezing frequently.,Software Bugs,High,2024-10-05 15:00:00,HQ,Manager
IT-03799,Printer showing paper jam error.,Hardware Failures,High,2024-02-22 01:00:00,Remote,IT Staff
IT-03800,Antivirus flagged malware on the server.,Security Incidents,Low,2024-03-02 11:00:00,Remote,Employee
IT-03801,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-04-12 01:00:00,Remote,IT Staff
IT-03802,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-11-21 22:00:00,Branch Office,Manager
IT-03803,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-11-15 04:00:00,Branch Office,Manager
IT-03804,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-11-07 20:00:00,Remote,Employee
IT-03805,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-09-26 18:00:00,Branch Office,Employee
IT-03806,Unable to log in to the system after password reset.,Login/Authentication Issues,Critical,2024-01-25 00:00:00,Branch Office,Manager
IT-03807,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-11-29 12:00:00,Remote,Employee
IT-03808,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-11-08 15:00:00,HQ,Manager
IT-03809,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-12-06 16:00:00,HQ,Employee
IT-03810,Laptop screen not turning on.,Hardware Failures,Low,2024-10-25 14:00:00,Remote,IT Staff
IT-03811,Laptop screen not turning on.,Hardware Failures,High,2024-08-30 02:00:00,Branch Office,Manager
IT-03812,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-07-11 05:00:00,Remote,Manager
IT-03813,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-06-19 21:00:00,Remote,Employee
IT-03814,Printer showing paper jam error.,Hardware Failures,Critical,2024-12-22 07:00:00,Remote,IT Staff
IT-03815,Website takes over 30 seconds to load.,Performance Degradation,Medium,2024-09-14 02:00:00,Remote,Manager
IT-03816,Error 500 displayed on the portal.,Software Bugs,High,2024-06-08 05:00:00,HQ,Employee
IT-03817,Antivirus flagged malware on the server.,Security Incidents,Critical,2024-02-23 20:00:00,Branch Office,IT Staff
IT-03818,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-07-21 06:00:00,HQ,Manager
IT-03819,Unable to log in to the system after password reset.,Login/Authentication Issues,Medium,2024-02-11 14:00:00,Branch Office,Employee
IT-03820,System is running very slow since the last update.,Performance Degradation,Medium,2024-02-18 23:00:00,HQ,IT Staff
IT-03821,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-03-22 08:00:00,Branch Office,Employee
IT-03822,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-01-04 17:00:00,Branch Office,Employee
IT-03823,The internet is down in the main office.,Network Issues,High,2024-12-08 16:00:00,Remote,IT Staff
IT-03824,File not found in the document repository.,Data Access Issues,Medium,2024-08-10 16:00:00,HQ,Employee
IT-03825,File not found in the document repository.,Data Access Issues,Low,2024-11-15 20:00:00,Remote,Employee
IT-03826,Two-factor authentication code not received.,Login/Authentication Issues,Medium,2024-12-25 09:00:00,Branch Office,IT Staff
IT-03827,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-01-14 11:00:00,HQ,Employee
IT-03828,Detected unauthorized login attempt.,Security Incidents,High,2024-05-06 20:00:00,Branch Office,Manager
IT-03829,The internet is down in the main office.,Network Issues,Critical,2024-09-22 01:00:00,HQ,Employee
IT-03830,File not found in the document repository.,Data Access Issues,High,2024-04-05 22:00:00,Remote,IT Staff
IT-03831,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-05-05 09:00:00,Branch Office,Manager
IT-03832,The internet is down in the main office.,Network Issues,Low,2024-02-04 17:00:00,HQ,Employee
IT-03833,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-02-21 09:00:00,Branch Office,Manager
IT-03834,The internet is down in the main office.,Network Issues,Medium,2024-08-28 08:00:00,Branch Office,Manager
IT-03835,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-02-13 06:00:00,HQ,Employee
IT-03836,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-11-18 16:00:00,Remote,IT Staff
IT-03837,Frequent disconnections in VPN.,Network Issues,Critical,2024-02-19 01:00:00,HQ,Employee
IT-03838,The CRM system is freezing frequently.,Software Bugs,Low,2024-08-11 05:00:00,Remote,Employee
IT-03839,Antivirus flagged malware on the server.,Security Incidents,High,2024-06-03 21:00:00,Remote,IT Staff
IT-03840,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-02-18 04:00:00,HQ,IT Staff
IT-03841,Hard drive making unusual noises.,Hardware Failures,Critical,2024-12-19 15:00:00,Remote,Manager
IT-03842,File not found in the document repository.,Data Access Issues,Low,2024-01-15 04:00:00,Remote,IT Staff
IT-03843,Phishing email reported by multiple employees.,Security Incidents,Critical,2024-03-02 17:00:00,HQ,Employee
IT-03844,Hard drive making unusual noises.,Hardware Failures,High,2024-01-18 03:00:00,Branch Office,Manager
IT-03845,Database queries are timing out.,Performance Degradation,Medium,2024-03-19 11:00:00,Branch Office,Employee
IT-03846,File not found in the document repository.,Data Access Issues,High,2024-10-02 04:00:00,Branch Office,Employee
IT-03847,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-08-14 17:00:00,Branch Office,Manager
IT-03848,Phishing email reported by multiple employees.,Security Incidents,Medium,2024-03-16 23:00:00,Remote,Employee
IT-03849,Database queries are timing out.,Performance Degradation,Critical,2024-02-20 04:00:00,Remote,Employee
IT-03850,Website takes over 30 seconds to load.,Performance Degradation,Medium,2024-06-16 12:00:00,Remote,Manager
IT-03851,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-03-23 20:00:00,HQ,Employee
IT-03852,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-03-06 14:00:00,Remote,Employee
IT-03853,Frequent disconnections in VPN.,Network Issues,High,2024-07-27 00:00:00,Branch Office,IT Staff
IT-03854,Website takes over 30 seconds to load.,Performance Degradation,High,2024-05-15 17:00:00,HQ,Employee
IT-03855,The internet is down in the main office.,Network Issues,Low,2024-07-28 11:00:00,HQ,IT Staff
IT-03856,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-12-19 23:00:00,Branch Office,IT Staff
IT-03857,Error 500 displayed on the portal.,Software Bugs,High,2024-08-17 02:00:00,Remote,Employee
IT-03858,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-06-19 01:00:00,Remote,Manager
IT-03859,Email server configuration mismatch.,Configuration Errors,Critical,2024-08-07 19:00:00,HQ,Manager
IT-03860,Phishing email reported by multiple employees.,Security Incidents,Critical,2024-05-25 22:00:00,Remote,IT Staff
IT-03861,System is running very slow since the last update.,Performance Degradation,Low,2024-02-24 15:00:00,Remote,Manager
IT-03862,Hard drive making unusual noises.,Hardware Failures,High,2024-01-10 20:00:00,Remote,Manager
IT-03863,Printer showing paper jam error.,Hardware Failures,High,2024-06-07 01:00:00,Remote,IT Staff
IT-03864,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-04-02 21:00:00,HQ,Manager
IT-03865,Two-factor authentication code not received.,Login/Authentication Issues,Medium,2024-04-14 06:00:00,Remote,Manager
IT-03866,Laptop screen not turning on.,Hardware Failures,High,2024-01-06 16:00:00,Branch Office,IT Staff
IT-03867,System is running very slow since the last update.,Performance Degradation,Critical,2024-07-14 03:00:00,Remote,IT Staff
IT-03868,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-11-02 11:00:00,Remote,Manager
IT-03869,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-11-20 22:00:00,Remote,Employee
IT-03870,File not found in the document repository.,Data Access Issues,Low,2024-11-10 11:00:00,Remote,Employee
IT-03871,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-09-21 10:00:00,Branch Office,Employee
IT-03872,The CRM system is freezing frequently.,Software Bugs,Critical,2024-05-01 11:00:00,HQ,Manager
IT-03873,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-02-10 16:00:00,Remote,IT Staff
IT-03874,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-05-29 01:00:00,Branch Office,Employee
IT-03875,Laptop screen not turning on.,Hardware Failures,Medium,2024-04-05 08:00:00,Remote,IT Staff
IT-03876,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-02-07 22:00:00,Branch Office,IT Staff
IT-03877,Detected unauthorized login attempt.,Security Incidents,Low,2024-12-19 22:00:00,HQ,Employee
IT-03878,Cannot retrieve records from the database.,Data Access Issues,High,2024-06-12 05:00:00,Remote,Employee
IT-03879,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-12-21 16:00:00,Remote,IT Staff
IT-03880,Permission denied error for accessing shared drive.,Data Access Issues,Low,2024-03-11 11:00:00,Branch Office,IT Staff
IT-03881,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-05-01 12:00:00,Branch Office,IT Staff
IT-03882,Database queries are timing out.,Performance Degradation,Critical,2024-03-29 05:00:00,HQ,IT Staff
IT-03883,Frequent disconnections in VPN.,Network Issues,High,2024-01-21 18:00:00,Remote,Manager
IT-03884,Error 500 displayed on the portal.,Software Bugs,Critical,2024-03-31 17:00:00,Remote,Employee
IT-03885,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-03-07 22:00:00,Branch Office,Manager
IT-03886,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-11-04 10:00:00,Branch Office,Manager
IT-03887,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-11-17 11:00:00,HQ,IT Staff
IT-03888,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-07-27 22:00:00,HQ,Employee
IT-03889,Hard drive making unusual noises.,Hardware Failures,High,2024-09-08 05:00:00,HQ,Manager
IT-03890,Printer showing paper jam error.,Hardware Failures,Medium,2024-12-06 05:00:00,HQ,IT Staff
IT-03891,Error 500 displayed on the portal.,Software Bugs,High,2024-06-08 13:00:00,Branch Office,Employee
IT-03892,Database queries are timing out.,Performance Degradation,Critical,2024-05-29 00:00:00,Branch Office,IT Staff
IT-03893,Email server configuration mismatch.,Configuration Errors,Critical,2024-02-11 13:00:00,Remote,Employee
IT-03894,Phishing email reported by multiple employees.,Security Incidents,Low,2024-07-08 20:00:00,HQ,IT Staff
IT-03895,System is running very slow since the last update.,Performance Degradation,Critical,2024-06-29 15:00:00,HQ,Manager
IT-03896,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-05-12 05:00:00,Remote,Employee
IT-03897,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-01-02 07:00:00,HQ,Employee
